SKU;Produto;Quantidade Vendida;Primeiro Nome;Sobrenome;idade;Data;Loja;Preco Unitario;;;; 
HL2714; Tablet ;4;Lucas;Chagas;82;9/24/2018;Fortaleza;R$ 1.600,00;;;;
HL2714; Tablet ;4;Rilson;Guedes;38;01/02/2018;Goiânia;R$ 1.600,00;;;;
HL1148; Câmera ;4;Clara;Bruno;67;07/11/2018;Fortaleza;R$ 2.100,00;;;;
HL1918; iPhone ;4;Itai;Puntel;76;11/10/2018;Salvador;R$ 5.300,00;;;;
HL8851; Notebook ;1;Patrícia;Fernandes;62;01/10/2018;Rio de Janeiro;R$ 3.500,00;;;;
HL9962; Android ;5;Bernardo;Nauenberg;48;2/21/2018;Belo Horizonte;R$ 3.400,00;;;;
HL1148; Câmera ;5;Sandy;Moreira;57;9/28/2018;Rio de Janeiro;R$ 2.100,00;;;;
HL4379; Televisão ;1;Ana;Campos;23;8/23/2018;São Paulo;R$ 2.500,00;;;;
HL4379; Televisão ;1;Katharina;Barros;75;1/14/2018;Porto Alegre;R$ 2.500,00;;;;
HL4379; Televisão ;3;Marcelo;Borges;52;8/13/2018;Rio de Janeiro;R$ 2.500,00;;;;
HL8851; Notebook ;5;Anna;Figueiredo;37;4/28/2018;Salvador;R$ 3.500,00;;;;
HL7348; SmartWatch ;5;Pedro;Martins;45;6/22/2018;Goiânia;R$ 1.400,00;;;;
HL8851; Notebook ;3;Brenno;Miranda;76;06/11/2018;Salvador;R$ 3.500,00;;;;
HL1918; iPhone ;4;Yasmim;Bittencourt;69;03/07/2018;São Paulo;R$ 5.300,00;;;;
HL1918; iPhone ;2;Lunna;Vannier;88;5/19/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL4379; Televisão ;5;Júlia;Almeida;63;01/05/2018;São Paulo;R$ 2.500,00;;;;
HL4379; Televisão ;4;Giuseppe;Bhering;79;5/13/2018;Belo Horizonte;R$ 2.500,00;;;;
HL1918; iPhone ;2;Jônatas;Soares;54;07/05/2018;Fortaleza;R$ 5.300,00;;;;
HL4379; Televisão ;2;Raísa;Rodrigues;20;9/23/2018;Rio de Janeiro;R$ 2.500,00;;;;
HL1148; Câmera ;2;Fernanda;Ferreira;21;7/24/2018;São Paulo;R$ 2.100,00;;;;
HL4379; Televisão ;5;Chan;Santos;61;11/06/2018;Rio de Janeiro;R$ 2.500,00;;;;
HL4379; Televisão ;3;Elaine;Santos;55;5/30/2018;Rio de Janeiro;R$ 2.500,00;;;;
HL9962; Android ;2;Luísa;Fonseca;52;11/29/2018;São Paulo;R$ 3.400,00;;;;
HL7348; SmartWatch ;4;Renan;Melo;67;5/29/2018;Salvador;R$ 1.400,00;;;;
HL1918; iPhone ;4;João;Luz;46;7/13/2018;Fortaleza;R$ 5.300,00;;;;
HL4379; Televisão ;4;Camille;Silva;63;11/04/2018;Fortaleza;R$ 2.500,00;;;;
HL2714; Tablet ;4;Cézar;Santos;30;11/11/2018;Fortaleza;R$ 1.600,00;;;;
HL8851; Notebook ;3;Carolina;Brum;19;02/08/2018;São Paulo;R$ 3.500,00;;;;
HL9962; Android ;5;Nathan;Morelli;64;12/11/2018;Fortaleza;R$ 3.400,00;;;;
HL1148; Câmera ;3;David;Campelo;43;12/11/2018;Rio de Janeiro;R$ 2.100,00;;;;
HL9962; Android ;2;Caroline;Cavalcanti;90;4/15/2018;Curitiba;R$ 3.400,00;;;;
HL1918; iPhone ;3;Victor;Corrêa;55;6/17/2018;São Paulo;R$ 5.300,00;;;;
HL4379; Televisão ;5;Isabelle;Firmino;57;03/10/2018;Curitiba;R$ 2.500,00;;;;
HL2714; Tablet ;5;Victoria;Mazza;50;9/22/2018;Rio de Janeiro;R$ 1.600,00;;;;
HL4379; Televisão ;3;Bernardo;Souza;36;6/15/2018;Salvador;R$ 2.500,00;;;;
HL1918; iPhone ;5;Andressa;Chou;78;09/09/2018;Salvador;R$ 5.300,00;;;;
HL1918; iPhone ;3;Paula;Isbelle;80;12/17/2018;São Paulo;R$ 5.300,00;;;;
HL9962; Android ;5;Jessica;Ferreira;79;07/08/2018;Fortaleza;R$ 3.400,00;;;;
HL8851; Notebook ;3;Vanessa;Neves;86;11/15/2018;Rio de Janeiro;R$ 3.500,00;;;;
HL1148; Câmera ;5;William;Mendonça;57;07/06/2018;Salvador;R$ 2.100,00;;;;
HL2714; Tablet ;1;Ives;Teixeira;21;1/22/2018;São Paulo;R$ 1.600,00;;;;
HL1148; Câmera ;3;Stephanie;Gonçalves;89;9/16/2018;Rio de Janeiro;R$ 2.100,00;;;;
HL7348; SmartWatch ;3;Larissa;Florim;30;3/21/2018;Fortaleza;R$ 1.400,00;;;;
HL1148; Câmera ;5;Beatriz;Cavalcanti;26;11/16/2018;Salvador;R$ 2.100,00;;;;
HL8851; Notebook ;5;Tainah;Nogueira;34;5/15/2018;Porto Alegre;R$ 3.500,00;;;;
HL9962; Android ;2;Felipe;Mendonça;21;6/27/2018;Rio de Janeiro;R$ 3.400,00;;;;
HL1918; iPhone ;4;Bruna;Londero;28;04/05/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL7348; SmartWatch ;3;Sylvio;Bernhardt;64;1/30/2018;Fortaleza;R$ 1.400,00;;;;
HL1918; iPhone ;3;Wilson;Vianna;40;11/22/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL4379; Televisão ;1;Raphael;Kurtz;72;11/24/2018;Rio de Janeiro;R$ 2.500,00;;;;
HL4379; Televisão ;5;Matheus;Ramos;30;9/26/2018;Fortaleza;R$ 2.500,00;;;;
HL4379; Televisão ;2;Roger;Rosa;49;09/03/2018;São Paulo;R$ 2.500,00;;;;
HL4379; Televisão ;5;Caroline;Cavalcanti;87;12/10/2018;Goiânia;R$ 2.500,00;;;;
HL1918; iPhone ;3;Beatriz;Rocha;60;6/14/2018;Fortaleza;R$ 5.300,00;;;;
HL1918; iPhone ;5;William;Mendonça;61;08/11/2018;Salvador;R$ 5.300,00;;;;
HL9962; Android ;1;Lucas;Assunção;82;7/26/2018;Rio de Janeiro;R$ 3.400,00;;;;
HL4379; Televisão ;1;Caio;Moraes;44;6/28/2018;Rio de Janeiro;R$ 2.500,00;;;;
HL2714; Tablet ;5;Alex;Fernandes;32;10/24/2018;Rio de Janeiro;R$ 1.600,00;;;;
HL1918; iPhone ;3;Lucas;Rocha;37;11/01/2018;São Paulo;R$ 5.300,00;;;;
HL1148; Câmera ;1;Jonatas;Passos;64;7/25/2018;Curitiba;R$ 2.100,00;;;;
HL2714; Tablet ;3;Chan;Santos;82;6/20/2018;Belo Horizonte;R$ 1.600,00;;;;
HL8851; Notebook ;1;Thiago;Nóbrega;49;3/25/2018;São Paulo;R$ 3.500,00;;;;
HL8851; Notebook ;2;Lívia;Marques;21;01/01/2018;Porto Alegre;R$ 3.500,00;;;;
HL7348; SmartWatch ;4;João;Ribeiro;35;12/10/2018;Salvador;R$ 1.400,00;;;;
HL4379; Televisão ;5;Pedro;Buraco;80;05/12/2018;São Paulo;R$ 2.500,00;;;;
HL1918; iPhone ;1;Lucas;Machado;19;10/16/2018;Salvador;R$ 5.300,00;;;;
HL8851; Notebook ;2;Caio;Ferreira;18;6/21/2018;Rio de Janeiro;R$ 3.500,00;;;;
HL4379; Televisão ;3;Juliana;Huon;62;4/27/2018;Porto Alegre;R$ 2.500,00;;;;
HL1918; iPhone ;4;Wellington;Duarte;79;12/02/2018;Curitiba;R$ 5.300,00;;;;
HL4379; Televisão ;4;Gabriel;Brito;88;1/27/2018;Goiânia;R$ 2.500,00;;;;
HL9962; Android ;1;Luis;Villanova;61;10/16/2018;São Paulo;R$ 3.400,00;;;;
HL2714; Tablet ;2;Hércules;Júnior;22;10/15/2018;Fortaleza;R$ 1.600,00;;;;
HL9962; Android ;5;Ana;Gonzaga;84;7/15/2018;Rio de Janeiro;R$ 3.400,00;;;;
HL4379; Televisão ;1;Thomáz;Rodriguez;53;2/14/2018;Goiânia;R$ 2.500,00;;;;
HL1918; iPhone ;2;Bernardo;Nauenberg;33;6/20/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL7348; SmartWatch ;2;Tainah;Nogueira;90;12/08/2018;São Paulo;R$ 1.400,00;;;;
HL4379; Televisão ;2;Allan;Guedes;32;8/18/2018;Curitiba;R$ 2.500,00;;;;
HL1918; iPhone ;3;Gabriela;Cavalcanti;69;01/08/2018;Porto Alegre;R$ 5.300,00;;;;
HL4379; Televisão ;5;Laura;Araujo;28;12/22/2018;São Paulo;R$ 2.500,00;;;;
HL9962; Android ;3;Bianca;Tatsch;28;11/01/2018;São Paulo;R$ 3.400,00;;;;
HL1918; iPhone ;5;Amanda;Delgado;67;5/25/2018;Recife;R$ 5.300,00;;;;
HL8851; Notebook ;4;Beatriz;Perdomo;75;9/23/2018;Fortaleza;R$ 3.500,00;;;;
HL8851; Notebook ;4;Elena;Barreto;20;04/05/2018;Goiânia;R$ 3.500,00;;;;
HL1148; Câmera ;4;Luã;Sá;37;9/25/2018;Salvador;R$ 2.100,00;;;;
HL4379; Televisão ;1;Guilherme;Lima;45;4/22/2018;Fortaleza;R$ 2.500,00;;;;
HL1918; iPhone ;2;Lorena;Carvalho;67;11/19/2018;Goiânia;R$ 5.300,00;;;;
HL2714; Tablet ;2;Victor;Lira;46;11/03/2018;Porto Alegre;R$ 1.600,00;;;;
HL1918; iPhone ;4;Diogo;Ressurreição;49;5/19/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL1918; iPhone ;4;Matheus;Silva;70;8/17/2018;Salvador;R$ 5.300,00;;;;
HL1918; iPhone ;3;Dykson;Silva;27;9/30/2018;Salvador;R$ 5.300,00;;;;
HL4379; Televisão ;1;João;Júnior;28;8/31/2018;Porto Alegre;R$ 2.500,00;;;;
HL1918; iPhone ;1;Eric;Carvalho;61;10/25/2018;Recife;R$ 5.300,00;;;;
HL1918; iPhone ;5;Paula;Calbucci;34;1/14/2018;São Paulo;R$ 5.300,00;;;;
HL4379; Televisão ;2;Livia;Corrêa;36;09/10/2018;Rio de Janeiro;R$ 2.500,00;;;;
HL1918; iPhone ;1;Leticia;Mesquita;40;09/11/2018;São Paulo;R$ 5.300,00;;;;
HL8851; Notebook ;3;Ulisses;Filho;52;3/24/2018;São Paulo;R$ 3.500,00;;;;
HL4379; Televisão ;2;Milena;Alcoforado;29;11/10/2018;Fortaleza;R$ 2.500,00;;;;
HL7348; SmartWatch ;5;Brenno;Santos;66;05/01/2018;São Paulo;R$ 1.400,00;;;;
HL9962; Android ;3;Breno;Costa;58;03/05/2018;Salvador;R$ 3.400,00;;;;
HL1148; Câmera ;2;Priscila;Carvalho;18;7/14/2018;São Paulo;R$ 2.100,00;;;;
HL1148; Câmera ;1;Lucas;Araújo;20;3/26/2018;Salvador;R$ 2.100,00;;;;
HL8851; Notebook ;4;Pedro;Macckione;21;5/19/2018;Goiânia;R$ 3.500,00;;;;
HL1918; iPhone ;2;Luíza;Melo;61;9/14/2018;Salvador;R$ 5.300,00;;;;
HL1918; iPhone ;5;Carolina;Rachide;25;10/08/2018;Goiânia;R$ 5.300,00;;;;
HL1918; iPhone ;4;Marina;Perdomo;84;11/08/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL8851; Notebook ;2;Matheus;Miranda;35;02/02/2018;Rio de Janeiro;R$ 3.500,00;;;;
HL7348; SmartWatch ;4;Matheus;Silva;35;5/28/2018;Rio de Janeiro;R$ 1.400,00;;;;
HL1918; iPhone ;5;Andressa;Rotsztejn;46;3/30/2018;São Paulo;R$ 5.300,00;;;;
HL1148; Câmera ;3;Rodrigo;Bruno;87;8/14/2018;Fortaleza;R$ 2.100,00;;;;
HL7348; SmartWatch ;3;Vanessa;Neves;49;10/14/2018;São Paulo;R$ 1.400,00;;;;
HL2714; Tablet ;3;Luiz;Conceição;89;12/07/2018;Fortaleza;R$ 1.600,00;;;;
HL7348; SmartWatch ;2;Lívia;Marques;37;07/01/2018;Salvador;R$ 1.400,00;;;;
HL7348; SmartWatch ;5;Gustavo;Aragão;73;12/31/2018;Curitiba;R$ 1.400,00;;;;
HL1918; iPhone ;4;Rodrigo;Bruno;84;9/13/2018;São Paulo;R$ 5.300,00;;;;
HL7348; SmartWatch ;3;Felipe;Paulo;77;4/22/2018;Goiânia;R$ 1.400,00;;;;
HL4379; Televisão ;1;Beatriz;Rocha;18;11/18/2018;São Paulo;R$ 2.500,00;;;;
HL1918; iPhone ;1;Lázaro;Villanova;59;12/21/2018;Salvador;R$ 5.300,00;;;;
HL1918; iPhone ;5;Pedro;Pereira;50;4/30/2018;Porto Alegre;R$ 5.300,00;;;;
HL1918; iPhone ;4;Rafael;Carneiro;62;05/08/2018;Curitiba;R$ 5.300,00;;;;
HL1918; iPhone ;1;Stefan;Nunes;80;2/24/2018;Recife;R$ 5.300,00;;;;
HL9962; Android ;5;Carolina;Silva;55;09/07/2018;Salvador;R$ 3.400,00;;;;
HL8851; Notebook ;3;Vanessa;Rodrigues;45;7/25/2018;Fortaleza;R$ 3.500,00;;;;
HL7348; SmartWatch ;3;Lenon;Fernandes;20;07/08/2018;Goiânia;R$ 1.400,00;;;;
HL8851; Notebook ;3;Lucas;Valim;37;10/18/2018;Curitiba;R$ 3.500,00;;;;
HL1918; iPhone ;3;Carlos;Mesquita;28;1/14/2018;Recife;R$ 5.300,00;;;;
HL9962; Android ;1;Arthur;Souza;60;03/04/2018;São Paulo;R$ 3.400,00;;;;
HL9962; Android ;5;Joyce;Medina;51;4/21/2018;Curitiba;R$ 3.400,00;;;;
HL9962; Android ;5;Victor;Franco;23;10/16/2018;São Paulo;R$ 3.400,00;;;;
HL1918; iPhone ;1;Renan;Freire;61;02/07/2018;Curitiba;R$ 5.300,00;;;;
HL7348; SmartWatch ;3;Eduardo;Pacheco;24;7/28/2018;Goiânia;R$ 1.400,00;;;;
HL4379; Televisão ;4;Allan;Candido;22;9/18/2018;Goiânia;R$ 2.500,00;;;;
HL1918; iPhone ;1;Daniel;Sousa;54;11/19/2018;Goiânia;R$ 5.300,00;;;;
HL1918; iPhone ;3;Adriana;Carneiro;68;9/20/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL1918; iPhone ;1;Ana;Bôas;56;8/24/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL1918; iPhone ;5;José;Marques;63;12/18/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL4379; Televisão ;3;Luiz;Campista;32;4/16/2018;Goiânia;R$ 2.500,00;;;;
HL1918; iPhone ;3;Arthur;Rocha;79;1/27/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL4379; Televisão ;1;Luíza;Melo;71;08/05/2018;São Paulo;R$ 2.500,00;;;;
HL1148; Câmera ;3;Raul;Junqueira;19;5/16/2018;Recife;R$ 2.100,00;;;;
HL1918; iPhone ;1;Yasmim;Bittencourt;65;01/11/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL1918; iPhone ;5;Victor;Lira;24;2/19/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL7348; SmartWatch ;1;João;Silva;88;11/23/2018;Rio de Janeiro;R$ 1.400,00;;;;
HL4379; Televisão ;5;Paula;Carneiro;78;11/05/2018;Rio de Janeiro;R$ 2.500,00;;;;
HL1148; Câmera ;2;Ulisses;Filho;18;11/01/2018;Salvador;R$ 2.100,00;;;;
HL9962; Android ;4;Andressa;Nóbrega;84;4/15/2018;São Paulo;R$ 3.400,00;;;;
HL7348; SmartWatch ;3;Vitor;Arruda;44;6/25/2018;Recife;R$ 1.400,00;;;;
HL1918; iPhone ;3;Amanda;Delgado;26;04/08/2018;Recife;R$ 5.300,00;;;;
HL4379; Televisão ;4;Daniela;Andrada;65;10/20/2018;Rio de Janeiro;R$ 2.500,00;;;;
HL8851; Notebook ;4;Carolina;Santos;80;12/06/2018;Salvador;R$ 3.500,00;;;;
HL2714; Tablet ;5;Luiza;Marques;31;11/02/2018;Fortaleza;R$ 1.600,00;;;;
HL1148; Câmera ;3;Roger;Rosa;64;5/18/2018;Rio de Janeiro;R$ 2.100,00;;;;
HL4379; Televisão ;2;Fabio;Ramos;22;08/01/2018;São Paulo;R$ 2.500,00;;;;
HL1918; iPhone ;2;Rafaela;Ferreira;24;9/14/2018;Belo Horizonte;R$ 5.300,00;;;;
HL1148; Câmera ;3;Joao;Pereira;67;3/20/2018;Rio de Janeiro;R$ 2.100,00;;;;
HL4379; Televisão ;4;Eduardo;Pacheco;78;02/08/2018;Fortaleza;R$ 2.500,00;;;;
HL4379; Televisão ;2;Eduardo;Vargas;43;04/07/2018;Salvador;R$ 2.500,00;;;;
HL4379; Televisão ;1;Breno;Britto;50;1/23/2018;Fortaleza;R$ 2.500,00;;;;
HL9962; Android ;2;Rafael;Rocha;31;12/09/2018;Rio de Janeiro;R$ 3.400,00;;;;
HL1918; iPhone ;3;Raíssa;Oliveira;25;03/11/2018;Goiânia;R$ 5.300,00;;;;
HL1918; iPhone ;2;Sylvio;Bernhardt;41;05/08/2018;Recife;R$ 5.300,00;;;;
HL4379; Televisão ;4;Rafael;Guimarães;29;8/19/2018;Goiânia;R$ 2.500,00;;;;
HL2714; Tablet ;5;Camille;Silva;66;5/14/2018;Recife;R$ 1.600,00;;;;
HL4379; Televisão ;3;Adriana;Carneiro;71;8/25/2018;São Paulo;R$ 2.500,00;;;;
HL8851; Notebook ;5;Erick;Soares;20;12/08/2018;Belo Horizonte;R$ 3.500,00;;;;
HL4379; Televisão ;5;Thiago;Veiga;58;03/07/2018;Rio de Janeiro;R$ 2.500,00;;;;
HL1918; iPhone ;3;Matheus;Gomes;42;02/10/2018;Salvador;R$ 5.300,00;;;;
HL7348; SmartWatch ;4;Sthefeson;Pereira;62;12/19/2018;São Paulo;R$ 1.400,00;;;;
HL2714; Tablet ;1;Rafael;Portela;54;11/25/2018;São Paulo;R$ 1.600,00;;;;
HL8851; Notebook ;4;Thales;Portillo;63;05/10/2018;Fortaleza;R$ 3.500,00;;;;
HL8851; Notebook ;5;Jéssica;Resinente;33;05/08/2018;Belo Horizonte;R$ 3.500,00;;;;
HL1148; Câmera ;4;Bruno;Velucci;31;3/29/2018;Recife;R$ 2.100,00;;;;
HL1148; Câmera ;2;Thaís;Ribeiro;67;11/06/2018;Recife;R$ 2.100,00;;;;
HL1918; iPhone ;1;Jackson;Derossi;77;1/16/2018;Goiânia;R$ 5.300,00;;;;
HL9962; Android ;2;Hanna;Fonseca;75;11/16/2018;Belo Horizonte;R$ 3.400,00;;;;
HL4379; Televisão ;1;Marina;Correa;68;8/29/2018;Goiânia;R$ 2.500,00;;;;
HL4379; Televisão ;3;Rubens;Netto;29;12/08/2018;São Paulo;R$ 2.500,00;;;;
HL4379; Televisão ;3;Maria;Junior;71;05/02/2018;Goiânia;R$ 2.500,00;;;;
HL1918; iPhone ;3;Marina;Cormack;44;09/05/2018;Fortaleza;R$ 5.300,00;;;;
HL1918; iPhone ;4;Priscila;Suzano;31;09/02/2018;Salvador;R$ 5.300,00;;;;
HL4379; Televisão ;4;Luiza;Farias;67;10/16/2018;São Paulo;R$ 2.500,00;;;;
HL4379; Televisão ;4;David;Campelo;85;5/14/2018;Porto Alegre;R$ 2.500,00;;;;
HL4379; Televisão ;1;Mateus;Polastri;27;6/17/2018;Porto Alegre;R$ 2.500,00;;;;
HL1918; iPhone ;5;Bruna;Silva;71;8/27/2018;São Paulo;R$ 5.300,00;;;;
HL9962; Android ;5;Bernardo;Souza;77;04/04/2018;Fortaleza;R$ 3.400,00;;;;
HL9962; Android ;1;Dykson;Silva;50;8/31/2018;Curitiba;R$ 3.400,00;;;;
HL4379; Televisão ;3;Natali;Rangel;43;4/18/2018;São Paulo;R$ 2.500,00;;;;
HL8851; Notebook ;3;Carolina;Carneiro;35;3/19/2018;Belo Horizonte;R$ 3.500,00;;;;
HL8851; Notebook ;4;Marcelo;Rosa;67;12/23/2018;Curitiba;R$ 3.500,00;;;;
HL7348; SmartWatch ;3;Raphael;Kurtz;66;03/03/2018;Rio de Janeiro;R$ 1.400,00;;;;
HL1918; iPhone ;3;Célio;Xavier;73;5/25/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL1918; iPhone ;3;Júlio;Fraga;83;7/18/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL7348; SmartWatch ;5;Marina;Gama;58;2/18/2018;Recife;R$ 1.400,00;;;;
HL7348; SmartWatch ;2;Julia;Leite;87;04/09/2018;Salvador;R$ 1.400,00;;;;
HL1918; iPhone ;2;Platini;Heimlich;29;1/20/2018;Salvador;R$ 5.300,00;;;;
HL1148; Câmera ;3;Letícia;Araujo;33;10/22/2018;Fortaleza;R$ 2.100,00;;;;
HL1918; iPhone ;2;Mariane;Racy;30;06/08/2018;Belo Horizonte;R$ 5.300,00;;;;
HL4379; Televisão ;1;Marina;Miranda;56;11/26/2018;Fortaleza;R$ 2.500,00;;;;
HL4379; Televisão ;2;Matheus;Moraes;88;03/11/2018;Salvador;R$ 2.500,00;;;;
HL1918; iPhone ;4;João;Menezes;25;2/26/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL2714; Tablet ;3;Rubens;Netto;77;7/26/2018;São Paulo;R$ 1.600,00;;;;
HL4379; Televisão ;4;Breno;Quinto;48;12/01/2018;Curitiba;R$ 2.500,00;;;;
HL8851; Notebook ;2;Fernanda;Bhering;39;4/26/2018;São Paulo;R$ 3.500,00;;;;
HL2714; Tablet ;3;Deysiane;Bach;24;5/15/2018;Belo Horizonte;R$ 1.600,00;;;;
HL4379; Televisão ;4;Rafaela;Ferreira;55;02/09/2018;São Paulo;R$ 2.500,00;;;;
HL4379; Televisão ;2;Thais;Rodrigues;33;12/31/2018;São Paulo;R$ 2.500,00;;;;
HL2714; Tablet ;5;Raissa;Sales;79;01/09/2018;Goiânia;R$ 1.600,00;;;;
HL7348; SmartWatch ;3;Gustavo;Accardo;85;9/25/2018;Fortaleza;R$ 1.400,00;;;;
HL1918; iPhone ;4;Henrique;Villanova;81;06/12/2018;Porto Alegre;R$ 5.300,00;;;;
HL1148; Câmera ;5;Thales;Portillo;41;1/29/2018;Belo Horizonte;R$ 2.100,00;;;;
HL7348; SmartWatch ;3;Julia;Aliani;54;05/02/2018;Goiânia;R$ 1.400,00;;;;
HL2714; Tablet ;5;Rebeca;Manhães;61;11/06/2018;Porto Alegre;R$ 1.600,00;;;;
HL4379; Televisão ;5;Pedro;Conceição;82;10/19/2018;Curitiba;R$ 2.500,00;;;;
HL4379; Televisão ;4;Gabrielle;Silva;35;03/07/2018;São Paulo;R$ 2.500,00;;;;
HL7348; SmartWatch ;5;Rafael;Ramos;42;1/30/2018;Belo Horizonte;R$ 1.400,00;;;;
HL8851; Notebook ;3;Stela;Mendonça;81;03/12/2018;Rio de Janeiro;R$ 3.500,00;;;;
HL2714; Tablet ;1;Pedro;Ayres;42;10/06/2018;Salvador;R$ 1.600,00;;;;
HL9962; Android ;5;Lara;Moreira;63;01/08/2018;Rio de Janeiro;R$ 3.400,00;;;;
HL4379; Televisão ;3;João;Tabet;41;3/27/2018;São Paulo;R$ 2.500,00;;;;
HL4379; Televisão ;4;Clara;Silveira;34;11/07/2018;Salvador;R$ 2.500,00;;;;
HL4379; Televisão ;2;Danilo;Mendonça;28;3/23/2018;Curitiba;R$ 2.500,00;;;;
HL4379; Televisão ;2;Gabrielle;Vasconcelos;84;4/16/2018;Salvador;R$ 2.500,00;;;;
HL8851; Notebook ;3;Thomáz;Bôas;25;6/19/2018;Curitiba;R$ 3.500,00;;;;
HL1918; iPhone ;5;Lívia;Marques;45;04/05/2018;Goiânia;R$ 5.300,00;;;;
HL4379; Televisão ;2;Jéssica;Resinente;54;12/24/2018;Recife;R$ 2.500,00;;;;
HL1918; iPhone ;1;Stephanie;Oliveira;83;05/10/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL4379; Televisão ;5;Luis;Oliveira;69;03/03/2018;Recife;R$ 2.500,00;;;;
HL9962; Android ;4;Stephanie;Novak;70;1/20/2018;Porto Alegre;R$ 3.400,00;;;;
HL1148; Câmera ;5;Raphael;Filho;73;11/23/2018;São Paulo;R$ 2.100,00;;;;
HL4379; Televisão ;3;Gabriella;Sagrillo;71;1/13/2018;Belo Horizonte;R$ 2.500,00;;;;
HL1148; Câmera ;1;João;Tabet;79;11/02/2018;Belo Horizonte;R$ 2.100,00;;;;
HL4379; Televisão ;1;Livia;Cozendey;35;10/21/2018;Fortaleza;R$ 2.500,00;;;;
HL2714; Tablet ;5;Lívia;Marques;74;11/24/2018;Fortaleza;R$ 1.600,00;;;;
HL2714; Tablet ;1;Livia;Corrêa;25;9/19/2018;Salvador;R$ 1.600,00;;;;
HL7348; SmartWatch ;1;Rodrigo;Alves;53;5/30/2018;Rio de Janeiro;R$ 1.400,00;;;;
HL1918; iPhone ;2;Vanessa;Bach;84;3/17/2018;Recife;R$ 5.300,00;;;;
HL7348; SmartWatch ;4;Victor;Franco;30;10/15/2018;Salvador;R$ 1.400,00;;;;
HL1918; iPhone ;5;Bruno;Barcessat;34;02/08/2018;São Paulo;R$ 5.300,00;;;;
HL8851; Notebook ;2;Diogo;Peixoto;82;10/12/2018;Curitiba;R$ 3.500,00;;;;
HL4379; Televisão ;2;João;Araujo;85;11/05/2018;Salvador;R$ 2.500,00;;;;
HL1918; iPhone ;2;Raul;Junqueira;31;10/27/2018;Curitiba;R$ 5.300,00;;;;
HL1918; iPhone ;1;Carlos;Mesquita;70;4/14/2018;Goiânia;R$ 5.300,00;;;;
HL4379; Televisão ;5;Norman;Jimbo;55;4/20/2018;São Paulo;R$ 2.500,00;;;;
HL1918; iPhone ;4;Lucas;Neto;29;4/18/2018;Recife;R$ 5.300,00;;;;
HL9962; Android ;1;Raphael;Kurtz;69;8/19/2018;Curitiba;R$ 3.400,00;;;;
HL9962; Android ;1;Pedro;Martins;66;03/12/2018;São Paulo;R$ 3.400,00;;;;
HL9962; Android ;3;Gabrielle;Costa;47;8/22/2018;Goiânia;R$ 3.400,00;;;;
HL8851; Notebook ;1;Natalia;Accioly;33;1/15/2018;Fortaleza;R$ 3.500,00;;;;
HL9962; Android ;3;Gustavo;Junior;71;11/21/2018;São Paulo;R$ 3.400,00;;;;
HL8851; Notebook ;3;Bruna;Franco;73;5/28/2018;Fortaleza;R$ 3.500,00;;;;
HL7348; SmartWatch ;2;Giuseppe;Bhering;86;2/19/2018;Salvador;R$ 1.400,00;;;;
HL7348; SmartWatch ;3;Luísa;Fonseca;84;10/22/2018;Salvador;R$ 1.400,00;;;;
HL7348; SmartWatch ;1;João;Pedrazza;82;07/08/2018;Porto Alegre;R$ 1.400,00;;;;
HL9962; Android ;4;David;Assumpção;35;6/13/2018;Recife;R$ 3.400,00;;;;
HL1918; iPhone ;3;Luana;Santana;21;06/03/2018;Curitiba;R$ 5.300,00;;;;
HL1918; iPhone ;3;Guilherme;Vianna;39;05/02/2018;Recife;R$ 5.300,00;;;;
HL8851; Notebook ;2;Alon;Pestana;81;12/20/2018;São Paulo;R$ 3.500,00;;;;
HL1148; Câmera ;5;Juliana;Huon;71;10/18/2018;Belo Horizonte;R$ 2.100,00;;;;
HL1918; iPhone ;5;Marcelo;Rosa;40;10/08/2018;Porto Alegre;R$ 5.300,00;;;;
HL1148; Câmera ;1;Diego;Marchesi;56;4/22/2018;Recife;R$ 2.100,00;;;;
HL1918; iPhone ;1;Thaís;Pereira;69;5/28/2018;Curitiba;R$ 5.300,00;;;;
HL4379; Televisão ;3;Gabriel;Puntel;23;4/22/2018;Salvador;R$ 2.500,00;;;;
HL1918; iPhone ;4;Isabel;Mesquita;52;2/20/2018;Recife;R$ 5.300,00;;;;
HL1148; Câmera ;5;Lázaro;Villanova;79;11/11/2018;Recife;R$ 2.100,00;;;;
HL1918; iPhone ;2;Lunna;Vannier;71;10/24/2018;Fortaleza;R$ 5.300,00;;;;
